WO_NO,CUSTOMER_NO,CUSTOMER_SITE_NO,WORK_STARTED_DATETIME,WORK_FINISHED_DATETIME,PRIORITY_ID,CONTRACT,PM_NO,ALERT_EVENT_ID,EVENT_TIME,Priority,EVENT_DESCRIPTION,HWID,response_hours
1289160,100279959,999154922,2017-12-01 06:23:00,1.12.2017 7:08,3.0,KIPA,231295.0,,,,,,
454858,100279959,999154922,2017-12-01 08:50:00,7.6.2018 14:37,4.0,KIPA,,,,,,,
1293099,100279959,999154922,2017-12-04 06:20:00,4.12.2017 6:46,3.0,KIPA,231295.0,,,,,,
461596,100279959,999154922,2017-12-04 08:32:00,4.12.2017 12:38,4.0,KIPA,,,,,,,
460028,100279959,999154922,2017-12-04 13:09:00,4.12.2017 13:09,4.0,KIPA,,,,,,,
1293100,100279959,999154922,2017-12-04 13:10:00,4.12.2017 14:47,,KIPA,231304.0,,,,,,
462986,100279959,999154922,2017-12-05 12:11:00,5.12.2017 12:11,4.0,KIPA,,,,,,,
462950,100279959,999154922,2017-12-05 12:12:00,5.12.2017 12:14,4.0,KIPA,,,,,,,
464865,100279959,999154922,2017-12-05 12:16:00,5.12.2017 14:55,4.0,KIPA,,,,,,,
459954,100279959,999154922,2017-12-05 12:24:00,5.12.2017 12:24,4.0,KIPA,,,,,,,
466259,100279959,999154922,2017-12-07 06:58:00,7.12.2017 9:10,4.0,KIPA,,,,,,,
1296194,100279959,999154922,2017-12-07 07:40:00,7.12.2017 8:22,3.0,KIPA,231295.0,,,,,,
1298234,100279959,999154922,2017-12-08 06:05:00,8.12.2017 9:24,3.0,KIPA,231295.0,,,,,,
468897,100279959,999154922,2017-12-08 08:07:00,8.12.2017 8:39,4.0,KIPA,,,,,,,
470027,100279959,999154922,2017-12-08 13:41:00,11.12.2017 11:15,4.0,KIPA,,,,,,,
470076,100279959,999154922,2017-12-08 13:55:00,11.12.2017 8:03,4.0,KIPA,,,,,,,
472450,100279959,999154922,2017-12-11 00:00:00,11.12.2017 11:19,,KIPA,,,,,,,
471759,100279959,999154922,2017-12-11 08:36:00,11.12.2017 10:34,4.0,KIPA,,,,,,,
1300946,100279959,999154922,2017-12-11 08:44:00,11.12.2017 9:26,3.0,KIPA,231295.0,,,,,,
472607,100279959,999154922,2017-12-11 11:49:00,11.12.2017 13:30,4.0,KIPA,,,,,,,
473075,100279959,999154922,2017-12-11 13:32:00,11.12.2017 13:50,4.0,KIPA,,,,,,,
474300,100279959,999154922,2017-12-12 09:00:00,12.12.2017 9:15,4.0,KIPA,,,,,,,
1300947,100279959,999154922,2017-12-12 12:36:00,12.12.2017 12:36,,KIPA,231304.0,,,,,,
476351,100279959,999154922,2017-12-13 06:57:00,13.12.2017 7:26,4.0,KIPA,,,,,,,
477364,100279959,999154922,2017-12-13 11:41:00,13.12.2017 11:41,4.0,KIPA,,,,,,,
1305506,100279959,999154922,2017-12-13 15:34:00,13.12.2017 15:34,3.0,KIPA,231295.0,,,,,,
478327,100279959,999154922,2017-12-13 19:50:00,13.12.2017 21:39,4.0,KIPA,,,,,,,
479444,100279959,999154922,2017-12-14 10:31:00,14.12.2017 15:02,4.0,KIPA,,,,,,,
1307511,100279959,999154922,2017-12-15 06:25:00,15.12.2017 7:35,3.0,KIPA,231295.0,,,,,,
481724,100279959,999154922,2017-12-15 10:21:00,15.12.2017 10:50,1.0,KIPA,,,,,,,
481664,100279959,999154922,2017-12-15 10:48:00,15.12.2017 10:50,3.0,KIPA,,,,,,,
1309679,100279959,999154922,2017-12-18 06:26:00,18.12.2017 7:06,3.0,KIPA,231295.0,,,,,,
483935,100279959,999154922,2017-12-18 07:29:00,18.12.2017 8:39,4.0,KIPA,,,,,,,
486403,100279959,999154922,2017-12-19 07:31:00,19.12.2017 11:23,4.0,KIPA,,,,,,,
1314316,100279959,999154922,2017-12-20 06:25:00,20.12.2017 7:00,3.0,KIPA,231295.0,,,,,,
1309680,100279959,999154922,2017-12-20 11:22:00,21.12.2017 14:48,,KIPA,231304.0,,,,,,
489934,100279959,999154922,2017-12-20 13:49:00,20.12.2017 13:49,4.0,KIPA,,,,,,,
1315246,100279959,999154922,2017-12-20 13:51:00,20.12.2017 13:52,,KIPA,231305.0,,,,,,
1315247,100279959,999154922,2017-12-20 14:04:00,20.12.2017 14:04,,KIPA,231648.0,,,,,,
490029,100279959,999154922,2017-12-20 14:13:00,21.12.2017 7:32,4.0,KIPA,,,,,,,
491690,100279959,999154922,2017-12-21 10:29:00,21.12.2017 10:29,4.0,KIPA,,,,,,,
491800,100279959,999154922,2017-12-21 12:29:00,21.12.2017 12:29,2.0,KIPA,,,,,,,
1316379,100279959,999154922,2017-12-22 06:23:00,22.12.2017 7:07,3.0,KIPA,231295.0,,,,,,
492277,100279959,999154922,2017-12-22 06:52:00,22.12.2017 8:18,4.0,KIPA,,,,,,,
492270,100279959,999154922,2017-12-22 08:19:00,22.12.2017 8:21,4.0,KIPA,,,,,,,
496094,100279959,999154922,2017-12-27 08:11:00,27.12.2017 9:00,4.0,KIPA,,,,,,,
1322933,100279959,999154922,2017-12-27 08:23:00,27.12.2017 9:19,3.0,KIPA,231295.0,,,,,,
1318647,100279959,999154922,2017-12-27 11:30:00,27.12.2017 14:01,,KIPA,231304.0,,,,,,
497139,100279959,999154922,2017-12-27 12:46:00,27.12.2017 12:46,2.0,KIPA,,,,,,,
498395,100279959,999154922,2017-12-28 08:13:00,28.12.2017 8:18,4.0,KIPA,,,,,,,
497634,100279959,999154922,2017-12-28 10:02:00,28.12.2017 10:05,4.0,KIPA,,,,,,,
497715,100279959,999154922,2017-12-28 11:39:00,28.12.2017 14:17,4.0,KIPA,,,,,,,
499314,100279959,999154922,2017-12-28 11:45:00,28.12.2017 13:32,4.0,KIPA,,,,,,,
499326,100279959,999154922,2017-12-28 11:47:00,28.12.2017 13:33,4.0,KIPA,,,,,,,
1326265,100279959,999154922,2017-12-29 06:27:00,29.12.2017 7:09,3.0,KIPA,231295.0,,,,,,
502392,100279959,999154922,2017-12-29 14:14:00,3.1.2018 13:31,4.0,KIPA,,,,,,,
504524,100279959,999154922,2018-01-02 09:14:00,2.1.2018 9:25,4.0,KIPA,,,,,,,
1331129,100279959,999154922,2018-01-02 11:56:00,2.1.2018 12:10,3.0,KIPA,231295.0,,,,,,
1337473,100279959,999154922,2018-01-03 06:14:00,3.1.2018 7:40,3.0,KIPA,231295.0,,,,,,
507604,100279959,999154922,2018-01-03 07:37:00,3.1.2018 7:37,,KIPA,,,,,,,
1331130,100279959,999154922,2018-01-03 10:37:00,3.1.2018 13:30,,KIPA,231304.0,,,,,,
506666,100279959,999154922,2018-01-03 13:32:00,3.1.2018 13:32,4.0,KIPA,,,,,,,
509003,100279959,999154922,2018-01-04 06:55:00,4.1.2018 11:41,4.0,KIPA,,,,,,,
510499,100279959,999154922,2018-01-04 11:43:00,4.1.2018 12:00,4.0,KIPA,,,,,,,
510555,100279959,999154922,2018-01-04 12:02:00,4.1.2018 14:58,4.0,KIPA,,,,,,,
1339669,100279959,999154922,2018-01-05 06:24:00,5.1.2018 6:46,3.0,KIPA,231295.0,,,,,,
512860,100279959,999154922,2018-01-05 13:09:00,8.1.2018 7:57,4.0,KIPA,,,,,,,
515932,100279959,999154922,2018-01-08 08:15:00,8.1.2018 10:16,4.0,KIPA,,,,,,,
1342016,100279959,999154922,2018-01-08 11:46:00,8.1.2018 12:19,3.0,KIPA,231295.0,,,,,,
513136,100279959,999154922,2018-01-08 13:36:00,8.1.2018 13:36,4.0,KIPA,,,,,,,
518886,100279959,999154922,2018-01-09 11:45:00,9.1.2018 14:53,4.0,KIPA,,,,,,,
518838,100279959,999154922,2018-01-09 14:52:00,9.1.2018 14:52,,KIPA,,,,,,,
1342017,100279959,999154922,2018-01-10 06:55:00,10.1.2018 9:01,,KIPA,231304.0,,,,,,
1346267,100279959,999154922,2018-01-10 07:05:00,10.1.2018 8:22,3.0,KIPA,231295.0,,,,,,
515897,100279959,999154922,2018-01-10 07:32:00,10.1.2018 7:32,4.0,KIPA,,,,,,,
521489,100279959,999154922,2018-01-10 10:07:00,10.1.2018 10:07,1.0,KIPA,,,,,,,
521730,100279959,999154922,2018-01-10 11:20:00,10.1.2018 15:25,4.0,KIPA,,,,,,,
522322,100279959,999154922,2018-01-11 06:54:00,11.1.2018 10:41,4.0,KIPA,,,,,,,
523044,100279959,999154922,2018-01-11 08:19:00,11.1.2018 10:40,5.0,KIPA,,,,,,,
523592,100279959,999154922,2018-01-11 10:43:00,11.1.2018 15:07,4.0,KIPA,,,,,,,
1348857,100279959,999154922,2018-01-12 08:02:00,12.1.2018 8:36,3.0,KIPA,231295.0,,,,,,
524743,100279959,999154922,2018-01-12 12:50:00,12.1.2018 12:50,4.0,KIPA,,,,,,,
524752,100279959,999154922,2018-01-12 12:58:00,12.1.2018 15:00,4.0,KIPA,,,,,,,
526595,100279959,999154922,2018-01-12 15:00:00,12.1.2018 15:00,4.0,KIPA,,,,,,,
527749,100279959,999154922,2018-01-15 07:10:00,16.1.2018 7:41,4.0,KIPA,,,,,,,
1351619,100279959,999154922,2018-01-15 12:12:00,15.1.2018 12:23,3.0,KIPA,231295.0,,,,,,
1359593,100279959,999154922,2018-01-16 07:42:00,16.1.2018 7:42,,KIPA,231648.0,,,,,,
1359592,100279959,999154922,2018-01-16 07:42:00,16.1.2018 7:42,,KIPA,231305.0,,,,,,
530716,100279959,999154922,2018-01-16 09:37:00,16.1.2018 10:42,4.0,KIPA,,,,,,,
530979,100279959,999154922,2018-01-16 10:46:00,16.1.2018 10:46,4.0,KIPA,,,,,,,
1355906,100279959,999154922,2018-01-17 06:16:00,17.1.2018 6:34,3.0,KIPA,231295.0,,,,,,
1351620,100279959,999154922,2018-01-17 06:58:00,17.1.2018 13:56,,KIPA,231304.0,,,,,,
534250,100279959,999154922,2018-01-18 01:57:00,18.1.2018 11:54,4.0,KIPA,,,,,,,
533346,100279959,999154922,2018-01-18 11:54:00,18.1.2018 12:29,4.0,KIPA,,,,,,,
533813,100279959,999154922,2018-01-18 12:36:00,18.1.2018 12:36,4.0,KIPA,,,,,,,
537040,100279959,999154922,2018-01-19 02:02:00,19.1.2018 10:42,4.0,KIPA,,,,,,,
537813,100279959,999154922,2018-01-22 06:55:00,22.1.2018 16:14,3.0,KIPA,,,,,,,
538945,100279959,999154922,2018-01-22 07:58:00,22.1.2018 16:15,4.0,KIPA,,,,,,,
1361160,100279959,999154922,2018-01-22 08:10:00,22.1.2018 8:30,3.0,KIPA,231295.0,,,,,,
1358447,100279959,999154922,2018-01-22 08:30:00,22.1.2018 8:49,3.0,KIPA,231295.0,,,,,,
539580,100279959,999154922,2018-01-22 10:57:00,22.1.2018 11:10,,KIPA,,,,,,,
523588,100279959,999154922,2018-01-22 16:15:00,22.1.2018 16:15,4.0,KIPA,,,,,,,
540736,100279959,999154922,2018-01-23 00:59:00,23.1.2018 8:33,4.0,KIPA,,,,,,,
540304,100279959,999154922,2018-01-23 15:02:00,23.1.2018 15:02,4.0,KIPA,,,,,,,
542959,100279959,999154922,2018-01-24 07:05:00,24.1.2018 12:06,4.0,KIPA,,,,,,,
1365689,100279959,999154922,2018-01-24 07:20:00,24.1.2018 7:40,3.0,KIPA,231295.0,,,,,,
544444,100279959,999154922,2018-01-24 15:07:00,24.1.2018 20:33,4.0,KIPA,,,,,,,
544890,100279959,999154922,2018-01-25 03:03:00,25.1.2018 9:32,4.0,KIPA,,,,,,,
543548,100279959,999154922,2018-01-25 09:33:00,25.1.2018 14:03,4.0,KIPA,,,,,,,
543444,100279959,999154922,2018-01-25 14:09:00,25.1.2018 14:09,4.0,KIPA,,,,,,,
543920,100279959,999154922,2018-01-25 14:10:00,25.1.2018 14:10,4.0,KIPA,,,,,,,
543569,100279959,999154922,2018-01-25 14:12:00,25.1.2018 14:12,4.0,KIPA,,,,,,,
543565,100279959,999154922,2018-01-25 14:15:00,25.1.2018 14:35,4.0,KIPA,,,,,,,
543910,100279959,999154922,2018-01-25 14:33:00,25.1.2018 14:33,4.0,KIPA,,,,,,,
543899,100279959,999154922,2018-01-25 14:36:00,14.2.2018 15:03,4.0,KIPA,,,,,,,
543884,100279959,999154922,2018-01-26 12:30:00,26.1.2018 12:30,4.0,KIPA,,,,,,,
548422,100279959,999154922,2018-01-26 13:21:00,26.1.2018 15:00,4.0,KIPA,,,,,,,
547597,100279959,999154922,2018-01-26 13:22:00,26.1.2018 15:01,4.0,KIPA,,,,,,,
1361161,100279959,999154922,2018-01-26 15:01:00,26.1.2018 16:01,,KIPA,231304.0,,,,,,
549864,100279959,999154922,2018-01-29 07:15:00,29.1.2018 9:55,4.0,KIPA,,,,,,,
1375462,100279959,999154922,2018-01-29 07:31:00,29.1.2018 7:51,3.0,KIPA,231295.0,,,,,,
550398,100279959,999154922,2018-01-29 09:58:00,29.1.2018 12:58,4.0,KIPA,,,,,,,
551150,100279959,999154922,2018-01-29 13:20:00,29.1.2018 13:21,4.0,KIPA,,,,,,,
552278,100279959,999154922,2018-01-30 08:18:00,30.1.2018 8:36,4.0,KIPA,,,,,,,
552888,100279959,999154922,2018-01-30 10:59:00,30.1.2018 10:59,4.0,KIPA,,,,,,,
543560,100279959,999154922,2018-01-31 08:14:00,31.1.2018 8:14,4.0,KIPA,,,,,,,
553686,100279959,999154922,2018-01-31 08:16:00,31.1.2018 8:16,4.0,KIPA,,,,,,,
543459,100279959,999154922,2018-01-31 08:18:00,31.1.2018 8:18,4.0,KIPA,,,,,,,
1375463,100279959,999154922,2018-01-31 08:19:00,7.2.2018 8:08,,KIPA,231304.0,,,,,,
1380451,100279959,999154922,2018-01-31 09:33:00,31.1.2018 9:54,3.0,KIPA,231295.0,,,,,,
1380452,100279959,999154922,2018-01-31 11:32:00,5.2.2018 13:25,,KIPA,231305.0,,,,,,
556417,100279959,999154922,2018-02-01 04:31:00,1.2.2018 20:19,4.0,KIPA,,,,,,,
559180,100279959,999154922,2018-02-02 02:01:00,2.2.2018 14:12,4.0,KIPA,,,,,,,
1390689,100279959,999154922,2018-02-05 09:18:00,5.2.2018 9:27,3.0,KIPA,231295.0,,,,,,
562422,100279959,999154922,2018-02-05 09:30:00,5.2.2018 12:53,4.0,KIPA,,,,,,,
557618,100279959,999154922,2018-02-05 14:54:00,8.3.2018 15:17,4.0,KIPA,,,,,,,
40003497,100279959,999154922,2018-02-06 00:00:00,6.2.2018 0:00,1.0,KIPA,,,,,,,
557621,100279959,999154922,2018-02-06 11:12:00,6.2.2018 12:46,4.0,KIPA,,,,,,,
1390690,100279959,999154922,2018-02-06 12:47:00,7.2.2018 8:08,,KIPA,231304.0,,,,,,
565874,100279959,999154922,2018-02-06 16:04:00,6.2.2018 17:47,1.0,KIPA,,,,,,,
566354,100279959,999154922,2018-02-07 07:23:00,7.2.2018 11:12,4.0,KIPA,,,,,,,
1397340,100279959,999154922,2018-02-08 08:49:00,8.2.2018 9:09,3.0,KIPA,231295.0,,,,,,
565445,100279959,999154922,2018-02-08 09:37:00,8.2.2018 10:42,4.0,KIPA,,,,,,,
567292,100279959,999154922,2018-02-08 09:38:00,8.2.2018 11:04,4.0,KIPA,,,,,,,
565434,100279959,999154922,2018-02-08 09:38:00,9.2.2018 15:04,4.0,KIPA,,,,,,,
567299,100279959,999154922,2018-02-08 10:38:00,8.2.2018 14:57,4.0,KIPA,,,,,,,
568944,100279959,999154922,2018-02-08 10:47:00,8.2.2018 14:58,4.0,KIPA,,,,,,,
557672,100279959,999154922,2018-02-08 11:06:00,8.2.2018 11:07,4.0,KIPA,,,,,,,
569217,100279959,999154922,2018-02-08 14:58:00,8.2.2018 15:00,4.0,KIPA,,,,,,,
545707,100279959,999154922,2018-02-08 14:59:00,8.2.2018 15:00,4.0,KIPA,,,,,,,
569726,100279959,999154922,2018-02-08 16:13:00,8.2.2018 18:04,4.0,KIPA,,,,,,,
1406483,100279959,999154922,2018-02-09 06:15:00,9.2.2018 6:37,3.0,KIPA,231295.0,,,,,,
571885,100279959,999154922,2018-02-11 18:30:00,11.2.2018 18:49,1.0,KIPA,,,,,,,
565034,100279959,999154922,2018-02-12 06:57:00,21.2.2018 9:44,4.0,KIPA,,,,,,,
1409907,100279959,999154922,2018-02-12 07:23:00,12.2.2018 7:35,3.0,KIPA,231295.0,,,,,,
572188,100279959,999154922,2018-02-12 07:28:00,13.2.2018 6:47,4.0,KIPA,,,,,,,
574228,100279959,999154922,2018-02-13 06:49:00,13.2.2018 11:31,4.0,KIPA,,,,,,,
1415972,100279959,999154922,2018-02-14 12:07:00,14.2.2018 13:04,3.0,KIPA,231295.0,,,,,,
576703,100279959,999154922,2018-02-14 15:01:00,14.2.2018 15:01,4.0,KIPA,,,,,,,
545682,100279959,999154922,2018-02-15 06:59:00,15.2.2018 7:55,4.0,KIPA,,,,,,,
576700,100279959,999154922,2018-02-15 07:56:00,15.2.2018 8:10,4.0,KIPA,,,,,,,
578129,100279959,999154922,2018-02-15 07:59:00,15.2.2018 11:09,4.0,KIPA,,,,,,,
578767,100279959,999154922,2018-02-15 11:07:00,15.2.2018 11:07,4.0,KIPA,,,,,,,
573854,100279959,999154922,2018-02-15 11:10:00,15.2.2018 11:10,4.0,KIPA,,,,,,,
571304,100279959,999154922,2018-02-15 11:53:00,16.2.2018 10:54,4.0,KIPA,,,,,,,
571078,100279959,999154922,2018-02-15 11:53:00,15.2.2018 12:37,4.0,KIPA,,,,,,,
579443,100279959,999154922,2018-02-16 07:00:00,16.2.2018 8:42,3.0,KIPA,,,,,,,
576698,100279959,999154922,2018-02-16 07:37:00,16.2.2018 7:37,4.0,KIPA,,,,,,,
580328,100279959,999154922,2018-02-16 07:51:00,16.2.2018 8:38,4.0,KIPA,,,,,,,
580330,100279959,999154922,2018-02-16 07:52:00,16.2.2018 7:56,4.0,KIPA,,,,,,,
1419349,100279959,999154922,2018-02-16 08:05:00,16.2.2018 8:37,3.0,KIPA,231295.0,,,,,,
1422320,100279959,999154922,2018-02-19 08:03:00,19.2.2018 8:14,3.0,KIPA,231295.0,,,,,,
583492,100279959,999154922,2018-02-19 10:49:00,19.2.2018 10:49,4.0,KIPA,,,,,,,
1422321,100279959,999154922,2018-02-19 11:53:00,20.2.2018 14:25,,KIPA,231304.0,,,,,,
583992,100279959,999154922,2018-02-20 06:55:00,20.2.2018 8:04,4.0,KIPA,,,,,,,
584191,100279959,999154922,2018-02-20 07:36:00,20.2.2018 7:53,4.0,KIPA,,,,,,,
1427396,100279959,999154922,2018-02-20 08:04:00,20.2.2018 14:26,,KIPA,231648.0,,,,,,
587327,100279959,999154922,2018-02-21 09:04:00,21.2.2018 9:04,,KIPA,,,,,,,
1427409,100279959,999154922,2018-02-21 09:29:00,21.2.2018 10:23,3.0,KIPA,231295.0,,,,,,
587454,100279959,999154922,2018-02-21 09:40:00,27.2.2018 8:23,4.0,KIPA,,,,,,,
592182,100279959,999154922,2018-02-23 07:00:00,23.2.2018 9:45,4.0,KIPA,,,,,,,
592110,100279959,999154922,2018-02-23 09:46:00,23.2.2018 11:30,4.0,KIPA,,,,,,,
1434026,100279959,999154922,2018-02-23 10:34:00,23.2.2018 10:48,3.0,KIPA,231295.0,,,,,,
594161,100279959,999154922,2018-02-25 09:24:00,25.2.2018 10:15,1.0,KIPA,,,,,,,
1438306,100279959,999154922,2018-02-26 07:57:00,26.2.2018 8:16,3.0,KIPA,231295.0,,,,,,
597272,100279959,999154922,2018-02-27 08:59:00,27.2.2018 13:55,4.0,KIPA,,,,,,,
596361,100279959,999154922,2018-02-27 13:55:00,27.2.2018 13:56,4.0,KIPA,,,,,,,
1438307,100279959,999154922,2018-02-27 13:56:00,2.3.2018 15:00,,KIPA,231304.0,,,,,,
1443354,100279959,999154922,2018-02-28 09:21:00,28.2.2018 9:33,3.0,KIPA,231295.0,,,,,,
40000151,100279959,999154922,2018-02-28 09:49:00,28.2.2018 9:49,,KIPA,,,,,,,
1443355,100279959,999154922,2018-03-02 06:43:00,8.3.2018 8:19,,KIPA,231305.0,,,,,,
1450804,100279959,999154922,2018-03-02 07:48:00,2.3.2018 8:01,3.0,KIPA,231295.0,,,,,,
1457530,100279959,999154922,2018-03-05 08:07:00,5.3.2018 8:34,3.0,KIPA,231295.0,,,,,,
40008962,100279959,999154922,2018-03-05 11:54:00,5.3.2018 12:34,4.0,KIPA,,,,,,,
40009258,100279959,999154922,2018-03-05 14:03:00,5.3.2018 15:04,4.0,KIPA,,,,,,,
40012862,100279959,999154922,2018-03-07 08:20:00,7.3.2018 13:15,4.0,KIPA,,,,,,,
1463113,100279959,999154922,2018-03-07 13:29:00,7.3.2018 13:57,3.0,KIPA,231295.0,,,,,,
40009022,100279959,999154922,2018-03-07 14:31:00,7.3.2018 14:33,4.0,KIPA,,,,,,,
40011181,100279959,999154922,2018-03-08 06:57:00,8.3.2018 8:05,4.0,KIPA,,,,,,,
40011700,100279959,999154922,2018-03-08 06:57:00,8.3.2018 7:46,4.0,KIPA,,,,,,,
1457531,100279959,999154922,2018-03-08 08:06:00,8.3.2018 15:19,,KIPA,231304.0,,,,,,
40003257,100279959,999154922,2018-03-08 08:20:00,8.3.2018 10:19,4.0,KIPA,,,,,,,
40006798,100279959,999154922,2018-03-08 08:20:00,8.3.2018 10:20,4.0,KIPA,,,,,,,
40016634,100279959,999154922,2018-03-09 01:50:00,9.3.2018 8:08,4.0,KIPA,,,,,,,
40016324,100279959,999154922,2018-03-09 08:45:00,9.3.2018 8:46,4.0,KIPA,,,,,,,
1466689,100279959,999154922,2018-03-09 14:24:00,9.3.2018 15:03,3.0,KIPA,231295.0,,,,,,
40019947,100279959,999154922,2018-03-12 08:00:00,12.3.2018 9:58,4.0,KIPA,,,,,,,
40020343,100279959,999154922,2018-03-12 09:59:00,12.3.2018 10:36,4.0,KIPA,,,,,,,
40020470,100279959,999154922,2018-03-12 10:40:00,12.3.2018 10:40,4.0,KIPA,,,,,,,
40020903,100279959,999154922,2018-03-12 12:50:00,12.3.2018 14:57,4.0,KIPA,,,,,,,
40022290,100279959,999154922,2018-03-13 09:03:00,13.3.2018 9:54,4.0,KIPA,,,,,,,
40022460,100279959,999154922,2018-03-13 09:56:00,13.3.2018 15:31,4.0,KIPA,,,,,,,
1470967,100279959,999154922,2018-03-13 13:00:00,13.3.2018 13:22,3.0,KIPA,231295.0,,,,,,
40023215,100279959,999154922,2018-03-13 13:00:00,13.3.2018 13:55,,KIPA,,,,,,,
1476115,100279959,999154922,2018-03-14 09:02:00,14.3.2018 9:20,3.0,KIPA,231295.0,,,,,,
40025741,100279959,999154922,2018-03-14 15:00:00,14.3.2018 15:00,,KIPA,,,,,,,
40027237,100279959,999154922,2018-03-15 08:15:00,15.3.2018 8:30,,KIPA,,,,,,,
40028178,100279959,999154922,2018-03-15 14:59:00,15.3.2018 15:12,4.0,KIPA,,,,,,,
40023404,100279959,999154922,2018-03-16 11:44:00,21.3.2018 14:51,4.0,KIPA,,,,,,,
1470968,100279959,999154922,2018-03-16 12:32:00,16.3.2018 15:02,,KIPA,231304.0,,,,,,
1479050,100279959,999154922,2018-03-16 13:03:00,16.3.2018 13:42,3.0,KIPA,231295.0,,,,,,
1482836,100279959,999154922,2018-03-19 08:09:00,19.3.2018 8:41,3.0,KIPA,231295.0,,,,,,
40033035,100279959,999154922,2018-03-19 08:41:00,19.3.2018 9:19,4.0,KIPA,,,,,,,
40033800,100279959,999154922,2018-03-19 11:32:00,19.3.2018 13:10,4.0,KIPA,,,,,,,
40035292,100279959,999154922,2018-03-20 07:24:00,20.3.2018 8:17,4.0,KIPA,,,,,,,
40035293,100279959,999154922,2018-03-20 07:26:00,27.3.2018 8:30,4.0,KIPA,,,,,,,
40036123,100279959,999154922,2018-03-20 11:53:00,20.3.2018 14:57,4.0,KIPA,,,,,,,
40036665,100279959,999154922,2018-03-21 07:27:00,21.3.2018 7:27,4.0,KIPA,,,,,,,
1482837,100279959,999154922,2018-03-21 08:03:00,21.3.2018 16:26,,KIPA,231304.0,,,,,,
1488374,100279959,999154922,2018-03-21 09:32:00,21.3.2018 10:02,3.0,KIPA,231295.0,,,,,,
1488362,100279959,999154922,2018-03-22 06:57:00,28.5.2018 11:42,,KIPA,231648.0,,,,,,
40040311,100279959,999154922,2018-03-22 09:01:00,22.3.2018 12:54,4.0,KIPA,,,,,,,
40042566,100279959,999154922,2018-03-23 07:51:00,23.3.2018 8:42,,KIPA,,,,,,,
40041400,100279959,999154922,2018-03-23 09:06:00,23.3.2018 10:43,4.0,KIPA,,,,,,,
40043588,100279959,999154922,2018-03-23 15:29:00,23.3.2018 15:31,4.0,KIPA,,,,,,,
40044110,100279959,999154922,2018-03-23 19:07:00,23.3.2018 21:40,1.0,KIPA,,,,,,,
40045370,100279959,999154922,2018-03-26 07:39:00,26.3.2018 8:25,,KIPA,,,,,,,
40045437,100279959,999154922,2018-03-26 07:52:00,26.3.2018 11:14,4.0,KIPA,,,,,,,
40046193,100279959,999154922,2018-03-26 11:14:00,26.3.2018 13:30,4.0,KIPA,,,,,,,
40046664,100279959,999154922,2018-03-26 13:34:00,26.3.2018 15:50,4.0,KIPA,,,,,,,
40049067,100279959,999154922,2018-03-28 08:52:00,12.4.2018 8:54,4.0,KIPA,,,,,,,
40053459,100279959,999154922,2018-03-29 06:53:00,29.3.2018 7:08,,KIPA,,,,,,,
40066047,100279959,999154922,2018-04-02 05:26:00,2.4.2018 9:50,1.0,KIPA,,,,,,,
40056875,100279959,999154922,2018-04-02 08:27:00,2.4.2018 9:51,1.0,KIPA,,,,,,,
40056872,100279959,999154922,2018-04-02 09:52:00,2.4.2018 15:32,1.0,KIPA,,,,,,,
1525257,100279959,999154922,2018-04-03 12:31:00,3.4.2018 12:45,3.0,KIPA,231295.0,,,,,,
40059298,100279959,999154922,2018-04-03 14:55:00,3.4.2018 15:10,2.0,KIPA,,,,,,,
40059563,100279959,999154922,2018-04-03 15:04:00,3.4.2018 22:57,1.0,KIPA,,,,,,,
1525314,100279959,999154922,2018-04-04 10:32:00,4.4.2018 11:11,3.0,KIPA,231295.0,,,,,,
40059017,100279959,999154922,2018-04-05 11:42:00,5.4.2018 15:05,4.0,KIPA,,,,,,,
40062283,100279959,999154922,2018-04-05 12:57:00,5.4.2018 13:06,4.0,KIPA,,,,,,,
1527260,100279959,999154922,2018-04-06 06:17:00,6.4.2018 6:45,3.0,KIPA,231295.0,,,,,,
40065847,100279959,999154922,2018-04-06 08:48:00,6.4.2018 8:48,1.0,KIPA,,,,,,,
40065868,100279959,999154922,2018-04-06 08:53:00,6.4.2018 8:53,1.0,KIPA,,,,,,,
40066022,100279959,999154922,2018-04-06 09:30:00,6.4.2018 9:30,1.0,KIPA,,,,,,,
40067848,100279959,999154922,2018-04-07 08:17:00,7.4.2018 11:19,1.0,KIPA,,,,,,,
1531653,100279959,999154922,2018-04-09 08:44:00,9.4.2018 9:13,3.0,KIPA,231295.0,,,,,,
40073677,100279959,999154922,2018-04-11 03:58:00,11.4.2018 7:35,4.0,KIPA,,,,,,,
40074512,100279959,999154922,2018-04-11 10:37:00,11.4.2018 16:26,4.0,KIPA,,,,,,,
1537435,100279959,999154922,2018-04-11 16:42:00,11.4.2018 16:42,3.0,KIPA,231295.0,,,,,,
40075590,100279959,999154922,2018-04-12 02:47:00,12.4.2018 6:36,4.0,KIPA,,,,,,,
1531654,100279959,999154922,2018-04-12 06:28:00,12.4.2018 8:53,,KIPA,231304.0,,,,,,
40075188,100279959,999154922,2018-04-12 06:35:00,12.4.2018 8:51,4.0,KIPA,,,,,,,
40064483,100279959,999154922,2018-04-12 06:37:00,12.4.2018 8:53,4.0,KIPA,,,,,,,
40078031,100279959,999154922,2018-04-13 02:52:00,13.4.2018 6:59,4.0,KIPA,,,,,,,
